title,price,rating,brand,ram_gb,storage_gb,storage_type,processor,processor_score,gpu,gpu_score,screen_size,product_url,image_url,availability,source,asin,source_url,scraped_at
"Toshiba Notebook 13.3"" Intel Core i5 7200U 2.5GHz 8GB 256GB SSD (Intel HD Graphics 620)",51841.44,,Toshiba,8,256,SSD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,13.3,,,,Kaggle,694,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer Netbook 11.6"" Intel Celeron Dual Core N3050 1.6GHz 4GB 32GB Flash Storage (Intel HD Graphics)",14332.32,,Acer,4,32,FLASH,Intel Celeron Dual Core N3050 1.6GHz,1,Intel HD Graphics,2,11.6,,,,Kaggle,695,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo 2 in 1 Convertible 14.0"" Intel Core i7 7500U 2.7GHz 16GB 512GB SSD (Intel HD Graphics 620)",93186.72,,Lenovo,16,512,SSD,Intel Core i7 7500U 2.7GHz,7,Intel HD Graphics 620,2,14.0,,,,Kaggle,696,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus 2 in 1 Convertible 12.5"" Intel Core M M3-6Y30 0.9GHz 4GB 64GB Flash Storage (Intel HD Graphics 515)",35644.32,,Asus,4,64,FLASH,Intel Core M M3-6Y30 0.9GHz,7,Intel HD Graphics 515,2,12.5,,,,Kaggle,697,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Toshiba Ultrabook 13.3"" Intel Core i7 6500U 2.5GHz 16GB 512GB SSD (Intel HD Graphics 520)",100006.56,,Toshiba,16,512,SSD,Intel Core i7 6500U 2.5GHz,7,Intel HD Graphics 520,2,13.3,,,,Kaggle,698,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Core i7 7500U 2.7GHz 4GB 500GB HDD (AMD Radeon 530)",36709.92,,HP,4,500,HDD,Intel Core i7 7500U 2.7GHz,7,AMD Radeon 530,2,15.6,,,,Kaggle,699,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Gaming 15.6"" Intel Core i5 7300HQ 2.5GHz 8GB 1TB HDD (Nvidia GeForce GTX 1050)",43636.32,,Dell,8,1024,HDD,Intel Core i5 7300HQ 2.5GHz,5,Nvidia GeForce GTX 1050,4,15.6,,,,Kaggle,700,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 15.6"" AMD A9-Series 9420 2.9GHz 4GB 256GB SSD (AMD Radeon 530)",21258.72,,Lenovo,4,256,SSD,AMD A9-Series 9420 2.9GHz,2,AMD Radeon 530,2,15.6,,,,Kaggle,701,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 15.6"" AMD A12-Series 9720P 3.6GHz 8GB 1TB HDD (AMD Radeon R7)",22857.12,,Lenovo,8,1024,HDD,AMD A12-Series 9720P 3.6GHz,4,AMD Radeon R7,3,15.6,,,,Kaggle,702,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 15.6"" Intel Core i5 7200U 2.5GHz 4GB 1TB HDD + 1TB HDD (Intel HD Graphics 620)",33110.86,,Lenovo,4,1024,HDD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,15.6,,,,Kaggle,703,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 15.6"" Intel Core i3 6006U 2GHz 4GB 500GB HDD (Intel HD Graphics 520)",23976.0,,Lenovo,4,500,HDD,Intel Core i3 6006U 2GHz,3,Intel HD Graphics 520,2,15.6,,,,Kaggle,704,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i5 7200U 2.5GHz 8GB 256GB SSD (Intel HD Graphics 620)",42357.6,,Dell,8,256,SSD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,15.6,,,,Kaggle,705,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer 2 in 1 Convertible 13.3"" Intel Core i5 8250U 1.6GHz 8GB 256GB SSD (Intel UHD Graphics 620)",53226.72,,Acer,8,256,SSD,Intel Core i5 8250U 1.6GHz,5,Intel UHD Graphics 620,2,13.3,,,,Kaggle,706,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Workstation 15.6"" Intel Core i7 6500U 2.5GHz 16GB 512GB SSD (Nvidia Quadro M520M)",98834.4,,Lenovo,16,512,SSD,Intel Core i7 6500U 2.5GHz,7,Nvidia Quadro M520M,6,15.6,,,,Kaggle,707,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 14.0"" Intel Core i5 6300HQ 2.3GHz 8GB 256GB SSD (Intel HD Graphics 520)",63456.48,,Lenovo,8,256,SSD,Intel Core i5 6300HQ 2.3GHz,5,Intel HD Graphics 520,2,14.0,,,,Kaggle,708,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 17.3"" AMD A10-Series 9620P 2.5GHz 6GB 2TB HDD (AMD Radeon 530)",34898.93,,HP,6,2048,HDD,AMD A10-Series 9620P 2.5GHz,4,AMD Radeon 530,2,17.3,,,,Kaggle,709,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Gaming 15.6"" Intel Core i7 7700HQ 2.8GHz 8GB 128GB SSD + 1TB HDD (Nvidia GeForce GTX 1050 Ti)",66546.72,,Lenovo,8,128,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1050 Ti,4,15.6,,,,Kaggle,710,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 14.0"" Intel Core i5 7440HQ 2.8GHz 8GB 256GB SSD (Nvidia GeForce 930MX)",58021.92,,Dell,8,256,SSD,Intel Core i5 7440HQ 2.8GHz,5,Nvidia GeForce 930MX,1,14.0,,,,Kaggle,711,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i5 7200U 2.5GHz 8GB 1TB HDD (Intel HD Graphics 620)",38681.28,,Dell,8,1024,HDD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,15.6,,,,Kaggle,712,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Notebook 14.0"" Intel Celeron Dual Core N3350 1.1GHz 4GB 32GB Flash Storage (Intel HD Graphics 500)",15877.44,,Asus,4,32,FLASH,Intel Celeron Dual Core N3350 1.1GHz,1,Intel HD Graphics 500,2,14.0,,,,Kaggle,713,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i5 7300U 2.6GHz 16GB 512GB SSD (Intel HD Graphics 620)",76012.44,,Dell,16,512,SSD,Intel Core i5 7300U 2.6GHz,5,Intel HD Graphics 620,2,15.6,,,,Kaggle,714,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 14.0"" Intel Core i5 7200U 2.5GHz 8GB 256GB SSD (Nvidia GeForce 920MX)",45664.69,,Lenovo,8,256,SSD,Intel Core i5 7200U 2.5GHz,5,Nvidia GeForce 920MX,1,14.0,,,,Kaggle,715,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i5 7300U 2.6GHz 8GB 256GB SSD (Intel HD Graphics 620)",62817.12,,Dell,8,256,SSD,Intel Core i5 7300U 2.6GHz,5,Intel HD Graphics 620,2,15.6,,,,Kaggle,716,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 15.6"" AMD A6-Series 7310 2GHz 4GB 500GB HDD (AMD Radeon R4)",15877.44,,Lenovo,4,500,HDD,AMD A6-Series 7310 2GHz,4,AMD Radeon R4,2,15.6,,,,Kaggle,717,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Mediacom Notebook 14.0"" Intel Atom Z8350 1.92GHz 4GB 32GB HDD (Intel HD Graphics 400)",14119.2,,Mediacom,4,32,HDD,Intel Atom Z8350 1.92GHz,1,Intel HD Graphics 400,2,14.0,,,,Kaggle,718,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 17.3"" Intel Core i7 7500U 2.7GHz 8GB 256GB SSD (Nvidia GeForce 930MX)",63936.0,,HP,8,256,SSD,Intel Core i7 7500U 2.7GHz,7,Nvidia GeForce 930MX,1,17.3,,,,Kaggle,719,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Ultrabook 14.0"" Intel Core i7 6500U 2.5GHz 8GB 512GB SSD (Intel HD Graphics 520)",89864.18,,Lenovo,8,512,SSD,Intel Core i7 6500U 2.5GHz,7,Intel HD Graphics 520,2,14.0,,,,Kaggle,720,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP 2 in 1 Convertible 13.3"" Intel Core i5 7200U 2.5GHz 8GB 256GB SSD (Intel HD Graphics 620)",44574.05,,HP,8,256,SSD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,13.3,,,,Kaggle,721,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Ultrabook 14.0"" Intel Core i5 7200U 2.5GHz 8GB 256GB SSD (Intel HD Graphics 620)",79866.72,,Lenovo,8,256,SSD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,14.0,,,,Kaggle,722,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Gaming 17.3"" Intel Core i7 7700HQ 2.8GHz 32GB 1TB SSD + 1TB HDD (Nvidia GeForce GTX 1070)",194972.83,,Dell,32,1024,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1070,6,17.3,,,,Kaggle,723,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"MSI Gaming 17.3"" Intel Core i7 7700HQ 2.8GHz 8GB 128GB SSD + 1TB HDD (Nvidia GeForce GTX 1050 Ti)",71847.01,,MSI,8,128,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1050 Ti,4,17.3,,,,Kaggle,724,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 15.6"" Intel Core i5 7200U 2.5GHz 4GB 1TB HDD (Intel HD Graphics 620)",26101.87,,Lenovo,4,1024,HDD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,15.6,,,,Kaggle,725,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i5 8250U 1.6GHz 8GB 128GB SSD + 1TB HDD (AMD Radeon 530)",38308.32,,Dell,8,128,SSD,Intel Core i5 8250U 1.6GHz,5,AMD Radeon 530,2,15.6,,,,Kaggle,726,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell 2 in 1 Convertible 13.3"" Intel Core i3 7100U 2.4GHz 4GB 1TB HDD (Intel HD Graphics 620)",34578.72,,Dell,4,1024,HDD,Intel Core i3 7100U 2.4GHz,3,Intel HD Graphics 620,2,13.3,,,,Kaggle,727,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i5 7200U 2.5GHz 8GB 1TB HDD (AMD Radeon R7 M445)",31409.63,,Dell,8,1024,HDD,Intel Core i5 7200U 2.5GHz,5,AMD Radeon R7 M445,3,15.6,,,,Kaggle,728,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" AMD A9-Series 9420 3GHz 4GB 1TB HDD (AMD Radeon 520)",26053.92,,HP,4,1024,HDD,AMD A9-Series 9420 3GHz,2,AMD Radeon 520,2,15.6,,,,Kaggle,729,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer Gaming 17.3"" Intel Core i7 6700HQ 2.6GHz 16GB 128GB SSD + 1TB HDD (Nvidia GeForce GTX 1060)",103096.8,,Acer,16,128,SSD,Intel Core i7 6700HQ 2.6GHz,7,Nvidia GeForce GTX 1060,1,17.3,,,,Kaggle,730,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i5 7200U 2.5GHz 12GB 1TB HDD (Intel HD Graphics 620)",34578.72,,Dell,12,1024,HDD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,15.6,,,,Kaggle,731,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" AMD A9-Series A9-9420 3GHz 6GB 128GB SSD + 1TB HDD (AMD Radeon 520)",34632.0,,HP,6,128,SSD,AMD A9-Series A9-9420 3GHz,2,AMD Radeon 520,2,15.6,,,,Kaggle,732,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer Notebook 15.6"" Intel Core i5 7200U 2.5GHz 4GB 500GB HDD (Intel HD Graphics 620)",29783.52,,Acer,4,500,HDD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,15.6,,,,Kaggle,733,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 13.3"" Intel Core i5 7200U 2.5GHz 8GB 256GB SSD (Intel HD Graphics 620)",51148.8,,Lenovo,8,256,SSD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,13.3,,,,Kaggle,734,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 15.6"" Intel Core i7 7500U 2.7GHz 4GB 1TB HDD (Intel HD Graphics 620)",41505.12,,Lenovo,4,1024,HDD,Intel Core i7 7500U 2.7GHz,7,Intel HD Graphics 620,2,15.6,,,,Kaggle,735,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Workstation 15.6"" Intel Core i7 7700HQ 2.8GHz 16GB 256GB SSD (Nvidia Quadro M2200)",128884.32,,HP,16,256,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia Quadro M2200,6,15.6,,,,Kaggle,736,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell 2 in 1 Convertible 13.3"" Intel Core i5 8250U 1.6GHz 8GB 1TB HDD (Intel UHD Graphics 620)",35111.52,,Dell,8,1024,HDD,Intel Core i5 8250U 1.6GHz,5,Intel UHD Graphics 620,2,13.3,,,,Kaggle,737,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"MSI Gaming 15.6"" Intel Core i7 7700HQ 2.8GHz 16GB 256GB SSD + 1TB HDD (Nvidia GeForce GTX 1060)",111593.89,,MSI,16,256,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1060,1,15.6,,,,Kaggle,738,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer Notebook 15.6"" Intel Core i3 6006U 2GHz 4GB 500GB HDD (Intel HD Graphics 520)",21887.42,,Acer,4,500,HDD,Intel Core i3 6006U 2GHz,3,Intel HD Graphics 520,2,15.6,,,,Kaggle,739,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i7 7500U 2.7GHz 8GB 128GB SSD + 1TB HDD (Nvidia GeForce 940MX)",64308.96,,Dell,8,128,SSD,Intel Core i7 7500U 2.7GHz,7,Nvidia GeForce 940MX,1,15.6,,,,Kaggle,740,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i3 6006U 2GHz 8GB 256GB SSD (Intel HD Graphics 520)",35431.2,,Dell,8,256,SSD,Intel Core i3 6006U 2GHz,3,Intel HD Graphics 520,2,15.6,,,,Kaggle,741,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Toshiba Notebook 14.0"" Intel Core i5 7200U 2.5GHz 8GB 256GB SSD (Intel HD Graphics 620)",81784.8,,Toshiba,8,256,SSD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,14.0,,,,Kaggle,742,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo 2 in 1 Convertible 14.0"" Intel Core i5 7200U 2.5GHz 8GB 256GB SSD (Intel HD Graphics 620)",53226.72,,Lenovo,8,256,SSD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,14.0,,,,Kaggle,743,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Workstation 15.6"" Intel Core i7 7600U 2.8GHz 16GB 1TB SSD (Nvidia Quadro M520M)",175770.72,,Lenovo,16,1024,SSD,Intel Core i7 7600U 2.8GHz,7,Nvidia Quadro M520M,6,15.6,,,,Kaggle,744,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer Notebook 14.0"" Intel Celeron Dual Core N3060 1.6GHz 2GB 32GB Flash Storage (Intel HD Graphics 400)",17582.4,,Acer,2,32,FLASH,Intel Celeron Dual Core N3060 1.6GHz,1,Intel HD Graphics 400,2,14.0,,,,Kaggle,745,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Samsung Ultrabook 13.3"" Intel Core i7 7500U 2.7GHz 16GB 256GB SSD (Intel HD Graphics 620)",87858.72,,Samsung,16,256,SSD,Intel Core i7 7500U 2.7GHz,7,Intel HD Graphics 620,2,13.3,,,,Kaggle,746,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Core i3 6006U 2GHz 8GB 256GB SSD (Intel HD Graphics 520)",28717.92,,HP,8,256,SSD,Intel Core i3 6006U 2GHz,3,Intel HD Graphics 520,2,15.6,,,,Kaggle,747,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 14.0"" Intel Core i5 7200U 2.5GHz 8GB 256GB SSD (Intel HD Graphics 620)",60031.11,,Dell,8,256,SSD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,14.0,,,,Kaggle,748,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Workstation 17.3"" Intel Xeon E3-1535M v5 2.9GHz 16GB 256GB SSD (Nvidia Quadro M2000M)",233845.92,,HP,16,256,SSD,Intel Xeon E3-1535M v5 2.9GHz,4,Nvidia Quadro M2000M,6,17.3,,,,Kaggle,749,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Netbook 11.6"" Intel Celeron Dual Core N3060 1.6GHz 4GB 128GB SSD (Intel HD Graphics 400)",25308.0,,Lenovo,4,128,SSD,Intel Celeron Dual Core N3060 1.6GHz,1,Intel HD Graphics 400,2,11.6,,,,Kaggle,750,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Core i5 6300U 2.4GHz 8GB 256GB SSD (Intel HD Graphics 520)",101232.0,,HP,8,256,SSD,Intel Core i5 6300U 2.4GHz,5,Intel HD Graphics 520,2,15.6,,,,Kaggle,751,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Notebook 15.6"" Intel Core i5 6300HQ 2.3GHz 4GB 1TB HDD (Nvidia GeForce GTX 950M)",30849.12,,Asus,4,1024,HDD,Intel Core i5 6300HQ 2.3GHz,5,Nvidia GeForce GTX 950M,1,15.6,,,,Kaggle,752,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Ultrabook 14.0"" Intel Core i5 6200U 2.3GHz 4GB 180GB SSD (Intel HD Graphics 520)",58394.88,,Lenovo,4,180,SSD,Intel Core i5 6200U 2.3GHz,5,Intel HD Graphics 520,2,14.0,,,,Kaggle,753,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Notebook 15.6"" Intel Core i7 7500U 2.7GHz 4GB 256GB SSD (Intel HD Graphics 620)",45282.67,,Asus,4,256,SSD,Intel Core i7 7500U 2.7GHz,7,Intel HD Graphics 620,2,15.6,,,,Kaggle,754,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo 2 in 1 Convertible 13.3"" Intel Core i5 6260U 1.8GHz 8GB 256GB SSD (Intel HD Graphics 540)",63882.72,,Lenovo,8,256,SSD,Intel Core i5 6260U 1.8GHz,5,Intel HD Graphics 540,2,13.3,,,,Kaggle,755,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Core i5 7300HQ 2.5GHz 8GB 128GB SSD + 1TB HDD (Nvidia GeForce GTX 1050)",58554.72,,HP,8,128,SSD,Intel Core i5 7300HQ 2.5GHz,5,Nvidia GeForce GTX 1050,4,15.6,,,,Kaggle,756,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Workstation 15.6"" Intel Core i7 6700HQ 2.6GHz 8GB 256GB SSD (Nvidia Quadro M1000M)",83170.08,,HP,8,256,SSD,Intel Core i7 6700HQ 2.6GHz,7,Nvidia Quadro M1000M,6,15.6,,,,Kaggle,757,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Gaming 15.6"" Intel Core i7 7700HQ 2.8GHz 16GB 256GB SSD + 1TB HDD (Nvidia GeForce GTX 1070)",152859.79,,Dell,16,256,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1070,6,15.6,,,,Kaggle,758,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer Notebook 15.6"" Intel Core i5 7200U 2.5GHz 4GB 256GB SSD (Intel HD Graphics 620)",31914.72,,Acer,4,256,SSD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,15.6,,,,Kaggle,759,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Gaming 15.6"" Intel Core i7 7700HQ 2.8GHz 8GB 128GB SSD + 1TB HDD (Nvidia GeForce GTX 1050)",55837.44,,Lenovo,8,128,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1050,4,15.6,,,,Kaggle,760,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Ultrabook 12.5"" Intel Core i7 7600U 2.8GHz 16GB 256GB SSD (Intel HD Graphics 620)",99047.52,,Dell,16,256,SSD,Intel Core i7 7600U 2.8GHz,7,Intel HD Graphics 620,2,12.5,,,,Kaggle,761,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Google Ultrabook 12.3"" Intel Core i5 7Y57 1.2GHz 8GB 256GB SSD (Intel HD Graphics 615)",83063.52,,Google,8,256,SSD,Intel Core i5 7Y57 1.2GHz,5,Intel HD Graphics 615,2,12.3,,,,Kaggle,762,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Ultrabook 13.3"" Intel Core i5 7200U 2.5GHz 8GB 256GB SSD (Intel HD Graphics 620)",60153.12,,Asus,8,256,SSD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,13.3,,,,Kaggle,763,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 13.3"" Intel Core i3 6006U 2GHz 4GB 500GB HDD (Intel HD Graphics 520)",45234.72,,Dell,4,500,HDD,Intel Core i3 6006U 2GHz,3,Intel HD Graphics 520,2,13.3,,,,Kaggle,764,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer Notebook 13.3"" Intel Core i5 6200U 2.3GHz 4GB 128GB SSD (Intel HD Graphics 520)",34898.4,,Acer,4,128,SSD,Intel Core i5 6200U 2.3GHz,5,Intel HD Graphics 520,2,13.3,,,,Kaggle,765,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Notebook 17.3"" Intel Pentium Quad Core N4200 1.1GHz 4GB 1TB HDD (Nvidia GeForce 920MX)",25059.72,,Asus,4,1024,HDD,Intel Pentium Quad Core N4200 1.1GHz,2,Nvidia GeForce 920MX,1,17.3,,,,Kaggle,766,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Gaming 15.6"" Intel Core i7 6700HQ 2.6GHz 16GB 128GB SSD + 1TB HDD (Nvidia GeForce GTX 960M)",58554.72,,Dell,16,128,SSD,Intel Core i7 6700HQ 2.6GHz,7,Nvidia GeForce GTX 960M,1,15.6,,,,Kaggle,767,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Samsung Ultrabook 13.3"" Intel Core i7 7500U 2.7GHz 8GB 256GB SSD (Intel HD Graphics 620)",85194.72,,Samsung,8,256,SSD,Intel Core i7 7500U 2.7GHz,7,Intel HD Graphics 620,2,13.3,,,,Kaggle,768,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer Notebook 15.6"" Intel Pentium Quad Core N4200 1.1GHz 4GB 1TB HDD (Intel HD Graphics 505)",15877.44,,Acer,4,1024,HDD,Intel Pentium Quad Core N4200 1.1GHz,2,Intel HD Graphics 505,2,15.6,,,,Kaggle,769,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i7 7500U 2.7GHz 16GB 256GB SSD (AMD Radeon R7 M445)",62938.07,,Dell,16,256,SSD,Intel Core i7 7500U 2.7GHz,7,AMD Radeon R7 M445,3,15.6,,,,Kaggle,770,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Samsung 2 in 1 Convertible 15.0"" Intel Core i7 7500U 2.7GHz 16GB 256GB SSD (AMD Radeon 540)",95850.72,,Samsung,16,256,SSD,Intel Core i7 7500U 2.7GHz,7,AMD Radeon 540,2,15.0,,,,Kaggle,771,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Toshiba Notebook 14.0"" Intel Core i5 6200U 2.3GHz 4GB 128GB SSD (Intel HD Graphics 520)",54345.6,,Toshiba,4,128,SSD,Intel Core i5 6200U 2.3GHz,5,Intel HD Graphics 520,2,14.0,,,,Kaggle,772,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Gaming 15.6"" Intel Core i7 7700HQ 2.8GHz 8GB 1TB HDD (Nvidia GeForce GTX 1050)",58554.72,,Dell,8,1024,HDD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1050,4,15.6,,,,Kaggle,773,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Ultrabook 12.5"" Intel Core i5 6200U 2.3GHz 4GB 256GB SSD (Intel HD Graphics 520)",66280.32,,HP,4,256,SSD,Intel Core i5 6200U 2.3GHz,5,Intel HD Graphics 520,2,12.5,,,,Kaggle,774,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus 2 in 1 Convertible 15.6"" Intel Core i7 7500U 2.7GHz 12GB 2TB HDD (Nvidia GeForce 940MX)",44701.92,,Asus,12,2048,HDD,Intel Core i7 7500U 2.7GHz,7,Nvidia GeForce 940MX,1,15.6,,,,Kaggle,775,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 15.6"" Intel Core i7 6820HQ 2.7GHz 16GB 512GB SSD (Nvidia Quadro M2000M)",126273.6,,Lenovo,16,512,SSD,Intel Core i7 6820HQ 2.7GHz,7,Nvidia Quadro M2000M,6,15.6,,,,Kaggle,776,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer Notebook 14.0"" Intel Core i3 7100U 2.4GHz 4GB 128GB SSD (Intel HD Graphics 620)",33886.08,,Acer,4,128,SSD,Intel Core i3 7100U 2.4GHz,3,Intel HD Graphics 620,2,14.0,,,,Kaggle,777,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
